계약년월,계약일,시군구,본번,부번,단지명,전용면적(㎡),거래금액(만원),층,건축년도
202001,23,세종특별자치시 한솔동,947,0,첫마을3단지(퍼스트프라임),102.78,61500,12,2011
202001,23,세종특별자치시 한솔동,971,0,첫마을5단지(푸르지오),101.54,40500,4,2012
202001,24,세종특별자치시 고운동,1395,0,가락마을16단지(에듀그린),84.8788,35000,9,2015
202001,24,세종특별자치시 고운동,1387,0,가락마을22단지(에듀힐스),84.9968,32400,17,2015
202001,24,세종특별자치시 고운동,1706,0,가락마을8단지(고운뜰아파트),74.77,33000,11,2015
202001,24,세종특별자치시 다정동,2102,2,가온마을6단지,108.9856,85000,14,2018
202001,24,세종특별자치시 소담동,32,42,새샘마을5단지(한양 엘시티),59.4544,39000,22,2017
202001,24,세종특별자치시 연서면 봉암리,622,0,대원네스트빌,79.626,13000,7,2002
202001,24,세종특별자치시 종촌동,690,0,가재마을5단지(현대엠코타운),59.9383,32500,25,2014
202001,24,세종특별자치시 한솔동,939,0,첫마을1단지(퍼스트프라임),84.87,50500,7,2011
202001,24,세종특별자치시 한솔동,978,0,첫마을7단지(래미안),59.1,27000,3,2012
202001,24,세종특별자치시 한솔동,978,0,첫마을7단지(래미안),59.1,29700,5,2012
202001,25,세종특별자치시 고운동,1401,0,가락마을13단지(대광로제비앙),84.606,26500,2,2015
202001,27,세종특별자치시 고운동,1396,0,가락마을 20단지(호반베르디움5차),59.8338,27000,16,2015
202001,27,세종특별자치시 고운동,1390,0,가락마을21단지(에듀포레),99.9434,37500,5,2015
202001,27,세종특별자치시 도담동,845,0,도램마을1단지(웅진스타클래스),59.98,39000,20,2014
202001,27,세종특별자치시 도담동,666,0,라온프라이빗시티 Ⅱ,19.1676,8500,7,2014
202001,27,세종특별자치시 소담동,32,53,새샘마을1단지,84.9917,55000,4,2018
202001,27,세종특별자치시 아름동,1284,0,범지기마을7단지 호반에코시티,84.757,39000,8,2014
202001,27,세종특별자치시 아름동,1279,0,푸르지오(8단지),84.9375,33900,6,2013
202001,27,세종특별자치시 어진동,548,0,세종리슈빌S,18.0325,10500,7,2014
202001,28,세종특별자치시 고운동,1396,0,가락마을 20단지(호반베르디움5차),59.9897,24300,3,2015
202001,28,세종특별자치시 고운동,1731,0,가락마을 2단지,107.1433,67000,15,2019
202001,28,세종특별자치시 고운동,1409,0,가락마을11단지(중흥에듀카운티),84.9837,38000,13,2016
202001,28,세종특별자치시 고운동,1409,0,가락마을11단지(중흥에듀카운티),84.9837,33000,6,2016
202001,28,세종특별자치시 고운동,1386,0,가락마을17단지(골드클래스),59.9881,22500,9,2015
202001,28,세종특별자치시 고운동,1408,0,가락마을9단지(신동아 파밀리에),84.986,31000,10,2015
202001,28,세종특별자치시 고운동,1400,0,이지더원(가락마을10단지),107.698,42000,7,2015
202001,28,세종특별자치시 다정동,2101,1,가온마을2단지,75.5531,50000,15,2018
202001,28,세종특별자치시 대평동,77,22,해들마을4단지,84.9916,40000,14,2018
202001,28,세종특별자치시 도담동,627,0,엘가에코힐(도램마을5단지),59.8808,37600,14,2015
202001,28,세종특별자치시 보람동,621,1,호려울마을10단지(중흥S클래스),98.0608,77300,27,2016
202001,28,세종특별자치시 보람동,664,102,호려울마을1단지(대방노블랜드),59.9883,48000,18,2017
202001,28,세종특별자치시 소담동,00M3,0,새샘마을3단지(모아미래도리버시티),97.994,59000,1,2016
202001,28,세종특별자치시 소담동,325,0,새샘마을9단지(중흥S클래스 리버뷰),84.9779,54000,2,2016
202001,28,세종특별자치시 아름동,1363,0,범지기마을11단지(영무예다음),84.9816,23540,6,2014
202001,28,세종특별자치시 어진동,613,0,더샵레이크파크,84.73,58700,12,2013
202001,28,세종특별자치시 어진동,613,0,더샵레이크파크,118.83,129000,2,2013
202001,28,세종특별자치시 연서면 봉암리,622,0,대원네스트빌,79.626,13100,9,2002
202001,28,세종특별자치시 조치원읍 신흥리,399,0,조치원 신흥 e편한세상(아),84.974,23150,14,2008
202001,28,세종특별자치시 조치원읍 신흥리,399,0,조치원 신흥 e편한세상(아),84.976,22500,8,2008
202001,28,세종특별자치시 종촌동,683,0,가재마을2단지(호반베르디움3차),59.9349,29000,16,2014
202001,28,세종특별자치시 종촌동,683,0,가재마을2단지(호반베르디움3차),59.8652,30850,4,2014
202001,28,세종특별자치시 종촌동,649,0,가재마을7단지(중흥S클래스 센텀파크1차),84.994,48800,4,2014
202001,28,세종특별자치시 한솔동,939,0,첫마을1단지(퍼스트프라임),84.91,55000,12,2011
202001,28,세종특별자치시 한솔동,947,0,첫마을3단지(퍼스트프라임),84.81,60000,3,2011
202001,28,세종특별자치시 한솔동,971,0,첫마을5단지(푸르지오),84.7,41500,22,2012
202001,28,세종특별자치시 한솔동,984,0,첫마을6단지(힐스테이트),84.08,38700,25,2012
202001,28,세종특별자치시 한솔동,984,0,첫마을6단지(힐스테이트),84.11,41800,17,2012
202001,28,세종특별자치시 한솔동,978,0,첫마을7단지(래미안),84.39,39000,5,2012
202001,29,세종특별자치시 고운동,1401,0,가락마을13단지(대광로제비앙),84.606,31900,11,2015
202001,29,세종특별자치시 고운동,1393,0,가락마을15단지(중흥파크뷰),59.9917,23500,9,2015
202001,29,세종특별자치시 고운동,1395,0,가락마을16단지(에듀그린),84.8788,35000,13,2015
202001,29,세종특별자치시 고운동,1395,0,가락마을16단지(에듀그린),84.8668,32000,4,2015
202001,29,세종특별자치시 고운동,1395,0,가락마을16단지(에듀그린),84.8788,36000,24,2015
202001,29,세종특별자치시 고운동,1386,0,가락마을17단지(골드클래스),59.9159,27000,15,2015
202001,29,세종특별자치시 고운동,1706,0,가락마을8단지(고운뜰아파트),74.77,28500,3,2015
202001,29,세종특별자치시 고운동,1408,0,가락마을9단지(신동아 파밀리에),59.994,24000,12,2015
202001,29,세종특별자치시 고운동,1400,0,이지더원(가락마을10단지),72.497,26400,8,2015
202001,29,세종특별자치시 금남면 용포리,320,0,두진리버빌,43.008,9800,11,2000
202001,29,세종특별자치시 금남면 용포리,320,0,두진리버빌,43.008,10500,11,2000
202001,29,세종특별자치시 나성동,714,0,에스알파크,35.193,11000,3,2014
202001,29,세종특별자치시 도담동,656,0,까사리움,20.17,8900,6,2015
202001,29,세종특별자치시 도담동,845,0,도램마을1단지(웅진스타클래스),59.98,34800,5,2014
202001,29,세종특별자치시 도담동,855,0,도램마을9단지(제일풍경채),95.623,68000,5,2015
202001,29,세종특별자치시 반곡동,59,7,수루배마을4단지(세종더샵예미지),59.9,26000,4,2019
202001,29,세종특별자치시 보람동,664,102,호려울마을1단지(대방노블랜드),59.9883,45800,5,2017
202001,29,세종특별자치시 새롬동,2202,1,새뜸마을4단지(캐슬&파밀리에),84.9434,50000,3,2017
202001,29,세종특별자치시 아름동,1277,0,대우푸르지오(10단지),74.5191,36000,22,2014
202001,29,세종특별자치시 아름동,1339,0,범지기마을1단지(한양수자인에듀센텀),84.914,51000,12,2015
202001,29,세종특별자치시 아름동,1279,0,푸르지오(8단지),74.519,31500,3,2013
202001,29,세종특별자치시 어진동,548,0,세종리슈빌S,19.3525,10500,11,2014
202001,29,세종특별자치시 조치원읍 번암리,75,2,번암주공,47.01,6100,5,1989
202001,29,세종특별자치시 조치원읍 신흥리,399,0,조치원 신흥 e편한세상(아),84.974,23500,6,2008
202001,29,세종특별자치시 조치원읍 죽림리,396,0,조치원죽림자이,84.6641,17000,3,2008
202001,29,세종특별자치시 한솔동,939,0,첫마을1단지(퍼스트프라임),119.86,68000,17,2011
202001,29,세종특별자치시 한솔동,939,0,첫마을1단지(퍼스트프라임),84.91,47000,3,2011
202001,29,세종특별자치시 한솔동,939,0,첫마을1단지(퍼스트프라임),102.63,59400,4,2011
202001,30,세종특별자치시 고운동,1401,0,가락마을13단지(대광로제비앙),84.606,30000,18,2015
202001,30,세종특별자치시 고운동,1393,0,가락마을15단지(중흥파크뷰),59.9917,23000,2,2015
202001,30,세종특별자치시 고운동,1386,0,가락마을17단지(골드클래스),59.9881,26000,5,2015
202001,30,세종특별자치시 고운동,1706,0,가락마을8단지(고운뜰아파트),84.98,33000,2,2015
202001,30,세종특별자치시 고운동,1400,0,이지더원(가락마을10단지),107.698,40850,9,2015
202001,30,세종특별자치시 금남면 용포리,320,0,두진리버빌,43.008,9700,4,2000
202001,30,세종특별자치시 다정동,2102,4,가온마을1단지,74.9668,48800,12,2018
202001,30,세종특별자치시 도담동,633,0,도램마을20단지(에듀파크),84.857,39000,1,2014
202001,30,세종특별자치시 도담동,683,0,도램마을3단지(웅진스타클래스),44.99,28000,8,2014
202001,30,세종특별자치시 도담동,855,0,도램마을9단지(제일풍경채),95.623,70500,9,2015
202001,30,세종특별자치시 도담동,855,0,도램마을9단지(제일풍경채),95.804,75000,11,2015
202001,30,세종특별자치시 도담동,664,0,라온프라이빗시티 Ⅰ,20.94,9000,5,2014
202001,30,세종특별자치시 새롬동,2202,3,새뜸마을10단지(더샵힐스테이트),98.1866,95000,10,2017
202001,30,세종특별자치시 새롬동,2202,3,새뜸마을10단지(더샵힐스테이트),59.9331,49900,2,2017
202001,30,세종특별자치시 새롬동,2202,4,새뜸마을11단지(더샵힐스테이트),98.1866,81500,2,2017
202001,30,세종특별자치시 새롬동,2201,2,새뜸마을2단지(메이저시티),59.9602,37500,7,2017
202001,30,세종특별자치시 소담동,32,42,새샘마을5단지(한양 엘시티),59.4544,34000,12,2017
202001,30,세종특별자치시 아름동,1282,0,한신엘리트파크(범지기9단지),84.9899,36000,11,2015
202001,30,세종특별자치시 연동면 명학리,255,0,다산청정,41.328,4500,5,2001
202001,30,세종특별자치시 연동면 명학리,255,0,다산청정,31.758,4000,7,2001
202001,30,세종특별자치시 조치원읍 남리,456,0,다원파크리안,83.256,11400,6,2003
202001,30,세종특별자치시 조치원읍 죽림리,393,0,조치원신동아파밀리에,120.6371,19000,5,2008
202001,30,세종특별자치시 종촌동,652,0,가재마을12단지(중흥에스클래스센텀파크2차),84.9941,53000,20,2015
202001,30,세종특별자치시 종촌동,649,0,가재마을7단지(중흥S클래스 센텀파크1차),84.991,52000,14,2014
202001,30,세종특별자치시 한솔동,971,0,첫마을5단지(푸르지오),101.54,43000,9,2012
202001,30,세종특별자치시 한솔동,978,0,첫마을7단지(래미안),101.95,42300,2,2012
202001,30,세종특별자치시 한솔동,978,0,첫마을7단지(래미안),84.39,42000,4,2012
202001,31,세종특별자치시 고운동,1401,0,가락마을13단지(대광로제비앙),59.655,23000,8,2015
202001,31,세종특별자치시 고운동,1401,0,가락마을13단지(대광로제비앙),84.606,32000,27,2015
202001,31,세종특별자치시 고운동,1395,0,가락마을16단지(에듀그린),84.8788,33000,7,2015
202001,31,세종특별자치시 고운동,1386,0,가락마을17단지(골드클래스),59.9881,25500,9,2015
202001,31,세종특별자치시 고운동,1386,0,가락마을17단지(골드클래스),59.9881,23500,5,2015
202001,31,세종특별자치시 고운동,1387,0,가락마을22단지(에듀힐스),84.9968,36900,15,2015
202001,31,세종특별자치시 고운동,1706,0,가락마을8단지(고운뜰아파트),84.89,33000,21,2015
202001,31,세종특별자치시 고운동,1400,0,이지더원(가락마을10단지),107.698,40000,7,2015
202001,31,세종특별자치시 고운동,1703,0,이지더원(가락마을4단지),59.965,23000,2,2014
202001,31,세종특별자치시 다정동,2102,4,가온마을1단지,59.9843,37000,4,2018
202001,31,세종특별자치시 다정동,2102,1,가온마을3단지,84.902,52900,23,2018
202001,31,세종특별자치시 다정동,0,0,가온마을5단지(중흥에스클래스센텀시티),84.9837,66000,7,2018
202001,31,세종특별자치시 다정동,2101,3,가온마을8단지(더하이스트),59.8817,44000,9,2018
202001,31,세종특별자치시 대평동,266,6,해들마을2단지,84.66,64700,2,2018
202001,31,세종특별자치시 도담동,653,0,도램마을11단지(반도유보라),84.9891,48000,4,2017
202001,31,세종특별자치시 도담동,845,0,도램마을1단지(웅진스타클래스),84.96,52200,17,2014
202001,31,세종특별자치시 도담동,633,0,도램마을20단지(에듀파크),84.857,49700,10,2014
202001,31,세종특별자치시 아름동,1356,0,범지기마을 4단지,84.8568,45000,19,2014
202001,31,세종특별자치시 아름동,1339,0,범지기마을1단지(한양수자인에듀센텀),59.9789,34000,18,2015
202001,31,세종특별자치시 아름동,1297,0,범지기마을3단지(중흥에듀하이),96.1416,42000,20,2015
202001,31,세종특별자치시 아름동,1284,0,범지기마을7단지 호반에코시티,84.893,40000,5,2014
202001,31,세종특별자치시 조치원읍 신안리,35,3,유니빌,28.168,3400,2,2002
202001,31,세종특별자치시 조치원읍 죽림리,396,0,조치원죽림자이,84.6641,19900,12,2008
202001,31,세종특별자치시 종촌동,652,0,가재마을12단지(중흥에스클래스센텀파크2차),84.9941,51500,28,2015
202001,31,세종특별자치시 종촌동,690,0,가재마을5단지(현대엠코타운),59.9383,32000,4,2014
202001,31,세종특별자치시 한솔동,947,0,첫마을3단지(퍼스트프라임),102.84,68300,5,2011
202001,31,세종특별자치시 한솔동,971,0,첫마을5단지(푸르지오),84.62,32900,1,2012
202001,31,세종특별자치시 한솔동,971,0,첫마을5단지(푸르지오),84.62,37500,7,2012
202002,1,세종특별자치시 고운동,1396,0,가락마을 20단지(호반베르디움5차),59.8338,28000,20,2015
202002,1,세종특별자치시 고운동,1396,0,가락마을 20단지(호반베르디움5차),59.8338,25700,5,2015
202002,1,세종특별자치시 고운동,1409,0,가락마을11단지(중흥에듀카운티),59.9907,24500,6,2016
202002,1,세종특별자치시 고운동,1409,0,가락마을11단지(중흥에듀카운티),59.9907,24700,17,2016
202002,1,세종특별자치시 고운동,1401,0,가락마을13단지(대광로제비앙),59.655,21000,4,2015
202002,1,세종특별자치시 고운동,1401,0,가락마을13단지(대광로제비앙),84.606,31700,10,2015
202002,1,세종특별자치시 고운동,1401,0,가락마을13단지(대광로제비앙),84.606,33000,27,2015
202002,1,세종특별자치시 고운동,1393,0,가락마을15단지(중흥파크뷰),59.9917,29800,16,2015
202002,1,세종특별자치시 고운동,1393,0,가락마을15단지(중흥파크뷰),59.9917,27000,14,2015
202002,1,세종특별자치시 고운동,1395,0,가락마을16단지(에듀그린),59.8399,27500,6,2015
202002,1,세종특별자치시 고운동,1395,0,가락마을16단지(에듀그린),84.8788,35000,21,2015
202002,1,세종특별자치시 고운동,1395,0,가락마을16단지(에듀그린),59.9964,26000,6,2015
202002,1,세종특별자치시 고운동,1395,0,가락마을16단지(에듀그린),84.8788,40000,16,2015
202002,1,세종특별자치시 고운동,1395,0,가락마을16단지(에듀그린),84.8788,35000,23,2015
202002,1,세종특별자치시 고운동,1386,0,가락마을17단지(골드클래스),59.9881,25000,10,2015
202002,1,세종특별자치시 고운동,1101,2,가락마을18단지,100.6816,58000,7,2018
202002,1,세종특별자치시 고운동,1387,0,가락마을22단지(에듀힐스),84.9968,37500,9,2015
202002,1,세종특별자치시 고운동,1705,0,가락마을5단지(유승한내들),84.8974,34000,20,2015
202002,1,세종특별자치시 고운동,1706,0,가락마을8단지(고운뜰아파트),74.77,32500,7,2015
202002,1,세종특별자치시 고운동,1408,0,가락마을9단지(신동아 파밀리에),84.986,32400,3,2015
202002,1,세종특별자치시 고운동,1408,0,가락마을9단지(신동아 파밀리에),59.972,24300,6,2015
202002,1,세종특별자치시 고운동,1703,0,이지더원(가락마을4단지),59.965,24500,13,2014
202002,1,세종특별자치시 고운동,1703,0,이지더원(가락마을4단지),59.9853,25000,3,2014
202002,1,세종특별자치시 금남면 용포리,320,0,두진리버빌,43.008,10000,6,2000
202002,1,세종특별자치시 금남면 용포리,320,0,두진리버빌,43.008,10300,13,2000
202002,1,세종특별자치시 다정동,2102,7,가온마을10단지,84.7524,71000,10,2018
202002,1,세종특별자치시 다정동,2101,4,가온마을12단지,84.9675,74800,9,2018
202002,1,세종특별자치시 다정동,2101,4,가온마을12단지,59.8817,49900,6,2018
202002,1,세종특별자치시 다정동,2102,1,가온마을3단지,59.8969,36300,4,2018
202002,1,세종특별자치시 다정동,2102,1,가온마을3단지,75.5531,44800,3,2018
202002,1,세종특별자치시 대평동,266,6,해들마을2단지,84.66,73000,17,2018
202002,1,세종특별자치시 대평동,266,6,해들마을2단지,84.66,71000,29,2018
202002,1,세종특별자치시 대평동,266,6,해들마을2단지,84.66,48000,5,2018
202002,1,세종특별자치시 도담동,858,0,도램마을 14단지(한림풀에버),100.016,75500,7,2015
202002,1,세종특별자치시 도담동,845,0,도램마을1단지(웅진스타클래스),84.99,49500,8,2014
202002,1,세종특별자치시 도담동,633,0,도램마을20단지(에듀파크),84.857,48000,16,2014
202002,1,세종특별자치시 도담동,685,0,도램마을2단지(웅진스타클래스),59.99,27500,1,2014
202002,1,세종특별자치시 도담동,685,0,도램마을2단지(웅진스타클래스),45.98,28000,6,2014
202002,1,세종특별자치시 도담동,627,0,엘가에코힐(도램마을5단지),59.8808,35700,4,2015
202002,1,세종특별자치시 도담동,627,0,엘가에코힐(도램마을5단지),59.8808,35000,8,2015
202002,1,세종특별자치시 보람동,664,52,호려울마을 3단지,59.965,54000,26,2019
202002,1,세종특별자치시 보람동,664,102,호려울마을1단지(대방노블랜드),59.9562,44900,7,2017
202002,1,세종특별자치시 부강면 부강리,970,3,청솔,49.77,7800,5,1994
202002,1,세종특별자치시 새롬동,2201,1,새뜸마을3단지(캐슬&파밀리에),84.9518,64200,12,2017
202002,1,세종특별자치시 새롬동,2202,1,새뜸마을4단지(캐슬&파밀리에),100.9214,65000,8,2017
202002,1,세종특별자치시 새롬동,341,94,새뜸마을6단지(메이저시티),84.9645,79500,16,2017
202002,1,세종특별자치시 소담동,32,53,새샘마을1단지,84.9917,58500,6,2018
202002,1,세종특별자치시 소담동,00M3,0,새샘마을3단지(모아미래도리버시티),84.9989,52000,2,2016
202002,1,세종특별자치시 소담동,3302,6,새샘마을6단지(한신더휴펜타힐스),59.92,39500,15,2017
202002,1,세종특별자치시 소담동,3302,6,새샘마을6단지(한신더휴펜타힐스),59.92,39400,8,2017
202002,1,세종특별자치시 아름동,1277,0,대우푸르지오(10단지),101.9478,49500,10,2014
202002,1,세종특별자치시 아름동,1277,0,대우푸르지오(10단지),84.9375,35500,10,2014
202002,1,세종특별자치시 아름동,1277,0,대우푸르지오(10단지),84.9837,38500,14,2014
202002,1,세종특별자치시 아름동,1356,0,범지기마을 4단지,84.8568,42000,9,2014
202002,1,세종특별자치시 아름동,1339,0,범지기마을1단지(한양수자인에듀센텀),59.9789,32500,15,2015
202002,1,세종특별자치시 아름동,1297,0,범지기마을3단지(중흥에듀하이),84.9968,35000,6,2015
202002,1,세종특별자치시 아름동,1284,0,범지기마을7단지 호반에코시티,84.757,39000,13,2014
202002,1,세종특별자치시 아름동,1279,0,푸르지오(8단지),84.9238,33000,1,2013
202002,1,세종특별자치시 아름동,1279,0,푸르지오(8단지),74.519,37500,15,2013
202002,1,세종특별자치시 아름동,1279,0,푸르지오(8단지),84.9375,38000,2,2013
202002,1,세종특별자치시 조치원읍 신안리,542,0,세종e편한세상,152.785,26400,10,2013
202002,1,세종특별자치시 조치원읍 신흥리,399,0,조치원 신흥 e편한세상(아),151.659,34500,15,2008
202002,1,세종특별자치시 종촌동,652,0,가재마을12단지(중흥에스클래스센텀파크2차),84.9941,53000,20,2015
202002,1,세종특별자치시 종촌동,652,0,가재마을12단지(중흥에스클래스센텀파크2차),84.9941,51500,6,2015
202002,1,세종특별자치시 종촌동,640,0,가재마을4단지(센트레빌),74.98,36000,7,2015
202002,1,세종특별자치시 종촌동,640,0,가재마을4단지(센트레빌),74.98,32000,23,2015
202002,1,세종특별자치시 종촌동,640,0,가재마을4단지(센트레빌),74.98,35000,16,2015
202002,1,세종특별자치시 종촌동,640,0,가재마을4단지(센트레빌),84.99,41000,11,2015
202002,1,세종특별자치시 종촌동,690,0,가재마을5단지(현대엠코타운),59.9383,34000,12,2014
202002,1,세종특별자치시 종촌동,690,0,가재마을5단지(현대엠코타운),59.9474,28500,2,2014
202002,1,세종특별자치시 종촌동,690,0,가재마을5단지(현대엠코타운),59.9383,35000,4,2014
202002,1,세종특별자치시 종촌동,690,0,가재마을5단지(현대엠코타운),59.9383,37000,10,2014
202002,1,세종특별자치시 한솔동,939,0,첫마을1단지(퍼스트프라임),84.96,45500,3,2011
202002,1,세종특별자치시 한솔동,939,0,첫마을1단지(퍼스트프라임),102.63,64000,23,2011
202002,1,세종특별자치시 한솔동,939,0,첫마을1단지(퍼스트프라임),119.77,69000,10,2011
202002,1,세종특별자치시 한솔동,947,0,첫마을3단지(퍼스트프라임),84.96,52000,6,2011
202002,1,세종특별자치시 한솔동,971,0,첫마을5단지(푸르지오),84.7,36500,27,2012
202002,1,세종특별자치시 한솔동,971,0,첫마을5단지(푸르지오),84.62,36000,2,2012
202002,1,세종특별자치시 한솔동,978,0,첫마을7단지(래미안),114.61,58000,19,2012
202002,1,세종특별자치시 한솔동,978,0,첫마을7단지(래미안),101.95,65000,21,2012
202002,1,세종특별자치시 한솔동,978,0,첫마을7단지(래미안),84.81,40500,24,2012
202002,2,세종특별자치시 고운동,0,0,가락마을 19단지,84.9544,41500,13,2019
202002,2,세종특별자치시 고운동,1396,0,가락마을 20단지(호반베르디움5차),59.9897,27000,18,2015
202002,2,세종특별자치시 고운동,1396,0,가락마을 20단지(호반베르디움5차),59.8338,28500,16,2015
202002,2,세종특별자치시 고운동,1390,0,가락마을21단지(에듀포레),84.967,35000,4,2015
202002,2,세종특별자치시 고운동,1390,0,가락마을21단지(에듀포레),84.9757,38500,19,2015
202002,2,세종특별자치시 고운동,1408,0,가락마을9단지(신동아 파밀리에),84.986,34900,5,2015
202002,2,세종특별자치시 고운동,1400,0,이지더원(가락마을10단지),107.698,45000,11,2015
202002,2,세종특별자치시 금남면 용포리,263,0,신성연기미소지움,84.8809,25500,12,2007
202002,2,세종특별자치시 금남면 용포리,263,0,신성연기미소지움,84.8768,21000,2,2007
202002,2,세종특별자치시 다정동,2102,4,가온마을1단지,74.9668,50000,25,2018
202002,2,세종특별자치시 다정동,2102,2,가온마을6단지,108.9808,65500,2,2018
202002,2,세종특별자치시 도담동,845,0,도램마을1단지(웅진스타클래스),59.97,31000,1,2014
202002,2,세종특별자치시 도담동,633,0,도램마을20단지(에듀파크),84.857,49800,10,2014
202002,2,세종특별자치시 도담동,683,0,도램마을3단지(웅진스타클래스),43.97,26000,2,2014
202002,2,세종특별자치시 보람동,637,2,호려울마을8단지(중흥 에코시티),98.9982,69000,18,2017
202002,2,세종특별자치시 새롬동,2202,4,새뜸마을11단지(더샵힐스테이트),98.6414,85000,3,2017
202002,2,세종특별자치시 새롬동,2201,2,새뜸마을2단지(메이저시티),59.9539,40000,13,2017
202002,2,세종특별자치시 새롬동,2202,1,새뜸마을4단지(캐슬&파밀리에),84.9434,60000,13,2017
202002,2,세종특별자치시 아름동,1356,0,범지기마을 4단지,84.8568,41000,6,2014
202002,2,세종특별자치시 아름동,1282,0,한신엘리트파크(범지기9단지),99.9576,40000,6,2015
202002,2,세종특별자치시 조치원읍 신안리,346,0,도화,24.34,3400,3,1996
202002,2,세종특별자치시 조치원읍 신안리,542,0,세종e편한세상,101.6828,22600,8,2013
202002,2,세종특별자치시 조치원읍 죽림리,396,0,조치원죽림자이,84.6682,18900,8,2008
202002,2,세종특별자치시 조치원읍 죽림리,396,0,조치원죽림자이,84.6682,19700,12,2008
202002,2,세종특별자치시 한솔동,939,0,첫마을1단지(퍼스트프라임),59.61,34000,3,2011
202002,2,세종특별자치시 한솔동,939,0,첫마을1단지(퍼스트프라임),84.96,44800,7,2011
202002,2,세종특별자치시 한솔동,939,0,첫마을1단지(퍼스트프라임),84.96,53700,11,2011
202002,2,세종특별자치시 한솔동,971,0,첫마을5단지(푸르지오),114.16,43400,5,2012
202002,2,세종특별자치시 한솔동,984,0,첫마을6단지(힐스테이트),84.11,37000,2,2012
202002,3,세종특별자치시 고운동,1386,0,가락마을17단지(골드클래스),59.9159,26000,7,2015
202002,3,세종특별자치시 고운동,1706,0,가락마을8단지(고운뜰아파트),74.77,28000,4,2015
202002,3,세종특별자치시 고운동,1408,0,가락마을9단지(신동아 파밀리에),84.986,32800,12,2015
202002,3,세종특별자치시 고운동,1400,0,이지더원(가락마을10단지),72.497,28500,7,2015
202002,3,세종특별자치시 나성동,759,0,블루지움(2-4),27.39,11000,4,2015
202002,3,세종특별자치시 다정동,2102,4,가온마을1단지,101.7203,59000,1,2018
202002,3,세종특별자치시 다정동,0,0,가온마을5단지(중흥에스클래스센텀시티),84.9864,64500,4,2018
202002,3,세종특별자치시 도담동,627,0,엘가에코힐(도램마을5단지),59.9973,36500,5,2015
202002,3,세종특별자치시 도담동,627,0,엘가에코힐(도램마을5단지),59.8808,36800,23,2015
202002,3,세종특별자치시 부강면 부강리,401,48,주연,59.82,6000,5,1992
202002,3,세종특별자치시 새롬동,74,47,새뜸마을12단지(금성백조예미지),84.9936,73000,3,2017
202002,3,세종특별자치시 새롬동,85,1,새뜸마을13단지,84.934,60000,9,2019
202002,3,세종특별자치시 아름동,1356,0,범지기마을 4단지,84.8568,40000,11,2014
202002,3,세종특별자치시 아름동,1356,0,범지기마을 4단지,84.8568,42000,5,2014
202002,3,세종특별자치시 아름동,1339,0,범지기마을1단지(한양수자인에듀센텀),71.484,42800,9,2015
202002,3,세종특별자치시 어진동,649,0,호수의 아침,17.834,8250,9,2014
202002,3,세종특별자치시 조치원읍 신흥리,398,0,신흥대우푸르지오,104.9044,23500,9,2006
202002,3,세종특별자치시 조치원읍 정리,59,1,풍산,59.75,12000,12,1998
202002,3,세종특별자치시 조치원읍 죽림리,396,0,조치원죽림자이,84.6641,19300,11,2008
202002,3,세종특별자치시 종촌동,654,0,가재마을11단지(한신휴플러스),59.614,34000,2,2013
202002,3,세종특별자치시 종촌동,654,0,가재마을11단지(한신휴플러스),59.614,28000,2,2013
202002,3,세종특별자치시 종촌동,683,0,가재마을2단지(호반베르디움3차),59.9349,26500,14,2014
202002,3,세종특별자치시 종촌동,679,0,가재마을3단지(중흥에듀타운),108.81,65000,12,2015
202002,3,세종특별자치시 한솔동,939,0,첫마을1단지(퍼스트프라임),119.78,75000,22,2011
202002,3,세종특별자치시 한솔동,947,0,첫마을3단지(퍼스트프라임),102.84,62000,3,2011
202002,4,세종특별자치시 고운동,1409,0,가락마을11단지(중흥에듀카운티),59.9907,25800,16,2016
202002,4,세종특별자치시 고운동,1401,0,가락마을13단지(대광로제비앙),84.606,29300,9,2015
202002,4,세종특별자치시 고운동,1390,0,가락마을21단지(에듀포레),99.9434,41000,20,2015
202002,4,세종특별자치시 고운동,1387,0,가락마을22단지(에듀힐스),84.9968,47000,17,2015
202002,4,세종특별자치시 고운동,1703,0,이지더원(가락마을4단지),59.9853,25000,7,2014
202002,4,세종특별자치시 금남면 용포리,320,0,두진리버빌,43.008,11000,7,2000
202002,4,세종특별자치시 나성동,714,0,에스알파크,35.1933,11500,5,2014
202002,4,세종특별자치시 다정동,2101,4,가온마을12단지,84.9675,72000,4,2018
202002,4,세종특별자치시 다정동,2101,1,가온마을2단지,84.9687,58500,13,2018
202002,4,세종특별자치시 도담동,845,0,도램마을1단지(웅진스타클래스),84.99,54000,16,2014
202002,4,세종특별자치시 도담동,845,0,도램마을1단지(웅진스타클래스),84.98,45000,3,2014
202002,4,세종특별자치시 반곡동,393,1,수루배마을 2단지,62.114,47000,5,2019
202002,4,세종특별자치시 새롬동,2202,3,새뜸마을10단지(더샵힐스테이트),59.9604,51200,9,2017
202002,4,세종특별자치시 새롬동,2202,6,새뜸마을1단지(메이저시티),84.9645,60000,13,2017
202002,4,세종특별자치시 새롬동,2202,6,새뜸마을1단지(메이저시티),101.8063,69450,8,2017
202002,4,세종특별자치시 새롬동,2201,2,새뜸마을2단지(메이저시티),59.9602,43000,2,2017
